,danceability,energy,speechiness,acousticness,valence,tempo,tempo_scale,reggaeton
2216,0.559,0.392,0.0342,0.0976,0.878,121.546,0.4874085073609672,0
2217,0.575,0.398,0.0324,0.497,0.736,121.769,0.4886441081787909,0
2218,0.505,0.375,0.0327,0.234,0.848,120.843,0.4835133173388594,0
2219,0.483,0.385,0.0329,0.075,0.593,118.323,0.4695504740163675,0
2220,0.43,0.721,0.0685,0.654,0.798,124.82,0.505549122058522,0
2221,0.385,0.765,0.0632,0.648,0.928,83.572,0.277001756437037,0
2223,0.632,0.649,0.058,0.717,0.89,124.434,0.5034103690734102,0
2224,0.621,0.482,0.0779,0.743,0.859,123.346,0.49738196687703284,0
2225,0.451,0.55,0.177,0.553,0.967,82.092,0.2688013563904942,0
2226,0.553,0.779,0.188,0.662,0.876,126.026,0.5122313399342859,0
2227,0.624,0.699,0.111,0.721,0.745,126.102,0.5126524415582977,0
2229,0.512,0.541,0.141,0.781,0.941,125.513,0.5093889039722074,0
